frame_index,timestamp,object_id,label,x_pixel,y_pixel,object_number,x_m,y_m,inside_pool
202,8500000,3,Object 4,369.5,377.5,4,6.983579332275394,10.000921964975046,True
203,8541666,3,Object 4,368.5,378.0,4,6.999694123788574,10.018221975877072,True
204,8583333,3,Object 4,367.0,377.0,4,7.007083619848043,9.976549948716006,True
205,8625000,3,Object 4,366.0,378.0,4,7.027968430844512,10.013186559040992,True
206,8666666,3,Object 4,365.5,378.0,4,7.033622134929462,10.012179681783868,True
207,8708333,3,Object 4,364.5,378.0,4,7.044928386088919,10.010166133323471,True
208,8750000,3,Object 4,364.5,378.5,4,7.049691359060003,10.029457907345524,True
209,8791666,3,Object 4,363.5,379.0,4,7.065740061424247,10.046714067143204,True
210,8833333,3,Object 4,361.0,379.0,4,7.093961239821258,10.041681256623189,True
211,8875000,3,Object 4,361.0,380.0,4,7.103412773035439,10.08015377107948,True
212,8916666,3,Object 4,360.5,380.0,4,7.109049104638904,10.079147252338531,True
213,8958333,3,Object 4,361.0,379.5,4,7.098689700055349,10.060928478273867,True
214,9000000,3,Object 4,360.0,379.5,4,7.109968725927083,10.058915670804447,True
215,9041666,3,Object 4,358.5,379.0,4,7.122172807522771,10.036650160022017,True
216,9083333,3,Object 4,353.5,379.5,4,7.18324497782067,10.045839099403693,True
217,9125000,3,Object 4,356.5,379.0,4,7.144735145281872,10.032626516174378,True
218,9166666,3,Object 4,355.5,379.5,4,7.160705343810442,10.049861427591406,True
219,9208333,3,Object 4,356.5,379.0,4,7.144735145281872,10.032626516174378,True
220,9250000,3,Object 4,356.5,379.0,4,7.144735145281872,10.032626516174378,True
221,9291666,3,Object 4,356.5,379.0,4,7.144735145281872,10.032626516174378,True
222,9333333,3,Object 4,355.5,379.0,4,7.156014009557515,10.030615105241013,True
223,9375000,3,Object 4,354.5,379.0,4,7.16729133784901,10.028603968226653,True
224,9416666,3,Object 4,354.5,378.5,4,7.162601403902891,10.009335854375715,True
225,9458333,3,Object 4,354.0,378.5,4,7.168242867682112,10.008330471434357,True
226,9500000,3,Object 4,354.0,379.0,4,7.172929426098752,10.027598502421615,True
227,9541666,3,Object 4,352.0,378.5,4,7.19080487991876,10.004309624520667,True
228,9583333,3,Object 4,358.0,378.0,4,7.118381436297549,9.997084761428122,True
229,9625000,3,Object 4,358.0,377.5,4,7.11365708893066,9.977772032881422,True
230,9666666,3,Object 4,358.0,377.5,4,7.11365708893066,9.977772032881422,True
231,9708333,3,Object 4,355.0,378.0,4,7.152260888606067,9.991051115255502,True
232,9750000,3,Object 4,354.5,378.0,4,7.157906116766323,9.990045747489445,True
233,9791666,3,Object 4,352.5,378.0,4,7.18048318163748,9.986024961680736,True
234,9833333,3,Object 4,355.5,377.5,4,7.141907857526494,9.972744244953628,True
235,9875000,3,Object 4,352.5,378.0,4,7.18048318163748,9.986024961680736,True
236,9916666,3,Object 4,353.5,378.0,4,7.16919541867719,9.988035217547996,True
237,9958333,3,Object 4,355.5,377.5,4,7.141907857526494,9.972744244953628,True
238,10000000,3,Object 4,355.0,377.0,4,7.14284744589234,9.95240460169247,True
239,10041666,3,Object 4,354.0,377.5,4,7.158853694219786,9.969728395212622,True
0,83333,4,Object 5,542.0,495.5,5,6.254638205952186,14.371217226206573,True
1,125000,4,Object 5,542.5,496.5,5,6.258871045470501,14.402181955563575,True
2,166666,4,Object 5,543.0,497.5,5,6.263095541472291,14.433085649124155,True
3,208333,4,Object 5,541.0,499.0,5,6.297152877674647,14.473666110144404,True
4,250000,4,Object 5,540.0,501.5,5,6.33020625013578,14.545804339020256,True
5,291666,4,Object 5,537.0,505.5,5,6.3967519006559765,14.657573961101464,True
6,333333,4,Object 5,532.0,507.5,5,6.46476132126088,14.705917990033324,True
7,375000,4,Object 5,529.0,509.0,5,6.508090516770788,14.743568804793304,True
8,416666,4,Object 5,524.5,514.0,5,6.597010533416717,14.879429287667868,True
9,458333,4,Object 5,519.5,516.0,5,6.663935390591567,14.92682038847164,True
10,500000,4,Object 5,514.5,518.0,5,6.730554579490712,14.973995038218538,True
11,541666,4,Object 5,511.0,518.5,5,6.769311668483474,14.981153646592988,True
12,583333,4,Object 5,507.0,518.0,5,6.804413801621866,14.95865826791647,True
13,625000,4,Object 5,502.0,517.5,5,6.849377544570492,14.93410815348036,True
14,666666,4,Object 5,501.0,517.0,5,6.854981461917893,14.917717743323468,True
15,708333,4,Object 5,496.5,516.5,5,6.895060809893987,14.894164716630778,True
16,750000,4,Object 5,492.5,517.0,5,6.938636987837368,14.90036213097122,True
17,791666,4,Object 5,490.0,517.0,5,6.9632255027630015,14.895260869235356,True
18,833333,4,Object 5,484.0,516.5,5,7.018052991454287,14.868659414343536,True
19,875000,4,Object 5,478.0,517.5,5,7.085269331257602,14.885147162629233,True
20,916666,4,Object 5,474.0,519.0,5,7.1367948819137474,14.919971109394288,True
21,958333,4,Object 5,471.0,518.5,5,7.162101900271483,14.899555291727596,True
22,1000000,4,Object 5,469.0,519.5,5,7.189813225247531,14.924091640225386,True
23,1041666,4,Object 5,467.0,519.0,5,7.205330852672689,14.905727155203577,True
24,1083333,4,Object 5,465.5,520.5,5,7.232119305505099,14.945523686080344,True
25,1125000,4,Object 5,465.0,521.5,5,7.245052136096832,14.97300164970376,True
26,1166666,4,Object 5,463.0,520.5,5,7.25654032237813,14.940441530113917,True
27,1208333,4,Object 5,462.5,520.5,5,7.261423661161816,14.93942527884704,True
28,1250000,4,Object 5,463.0,520.0,5,7.252520461349514,14.92617282010363,True
29,1291666,4,Object 5,463.5,521.0,5,7.255675116580801,14.95571237902085,True
30,1333333,4,Object 5,463.0,520.5,5,7.25654032237813,14.940441530113917,True
31,1375000,4,Object 5,463.5,520.0,5,7.2476343019045,14.92718921246982,True
32,1416666,4,Object 5,465.0,519.5,5,7.228940113670689,14.915956251236322,True
33,1458333,4,Object 5,467.5,519.5,5,7.204487975610408,14.921040418742395,True
34,1500000,4,Object 5,470.0,520.0,5,7.184087968097036,14.940407775905625,True
35,1541666,4,Object 5,472.5,520.0,5,7.159634076971556,14.945494541604393,True
36,1583333,4,Object 5,477.0,519.0,5,7.1074049508560835,14.926079271677795,True
37,1625000,4,Object 5,482.0,517.5,5,7.046000621885026,14.893297658020902,True
38,1666666,4,Object 5,486.0,519.0,5,7.019172547587732,14.944416770897165,True
39,1708333,4,Object 5,488.0,518.0,5,6.991230087551318,14.919866111929528,True
40,1750000,4,Object 5,494.0,518.0,5,6.932280921101479,14.932106828785903,True
41,1791666,4,Object 5,498.5,517.5,5,6.883820254996847,14.926959327937276,True
42,1833333,4,Object 5,502.0,516.0,5,6.836634506450448,14.891023071234056,True
43,1875000,4,Object 5,505.0,516.0,5,6.807054451209381,14.897154466963,True
44,1916666,4,Object 5,507.5,514.0,5,6.765232618507775,14.844621991991044,True
45,1958333,4,Object 5,508.0,513.0,5,6.751677021617592,14.816736772509389,True
46,2000000,4,Object 5,512.0,511.5,5,6.699068223324751,14.781453745218466,True
47,2041666,4,Object 5,514.0,513.0,5,6.6922775653955355,14.829016297756292,True
48,2083333,4,Object 5,516.0,512.0,5,6.66375504705744,14.804148240206986,True
49,2125000,4,Object 5,516.5,512.5,5,6.663158191190816,14.81966108109259,True
50,2166666,4,Object 5,518.0,512.0,5,6.6439202083464135,14.808244981443988,True
51,2208333,4,Object 5,521.0,511.5,5,6.609769795471525,14.799889403170216,True
52,2250000,4,Object 5,518.5,512.5,5,6.643332598856254,14.823757749295902,True
53,2291666,4,Object 5,521.0,510.5,5,6.600978066451739,14.770840787358228,True
54,2333333,4,Object 5,522.5,510.5,5,6.586069955564608,14.77391579756877,True
55,2375000,4,Object 5,523.5,510.5,5,6.576129728829354,14.775966110914133,True
56,2416666,4,Object 5,523.0,510.5,5,6.581099990829142,14.774940923583953,True
57,2458333,4,Object 5,522.0,509.5,5,6.582219779518026,14.743784195719902,True
58,2500000,4,Object 5,523.0,508.5,5,6.563421597270724,14.71667005984996,True
59,2541666,4,Object 5,523.5,509.0,5,6.562869708070805,14.73228511371413,True
60,2583333,4,Object 5,526.0,512.0,5,6.564533463026847,14.824641734548983,True
61,2625000,4,Object 5,526.0,511.5,5,6.5601180510015915,14.810140004437915,True
62,2666666,4,Object 5,526.0,511.0,5,6.555698218517177,14.795623756020214,True
63,2708333,4,Object 5,529.0,511.0,5,6.525877211180585,14.801777534156988,True
64,2750000,4,Object 5,528.0,512.0,5,6.544674920584983,14.828743371618666,True
65,2791666,4,Object 5,525.0,511.5,5,6.5700507735537625,14.80808939414271,True
66,2833333,4,Object 5,525.0,510.5,5,6.561217158977342,14.779042040849694,True
67,2875000,4,Object 5,523.0,510.5,5,6.581099990829142,14.774940923583953,True
68,2916666,4,Object 5,523.0,509.0,5,6.567847844756515,14.731259692287155,True
69,2958333,4,Object 5,520.0,508.5,5,6.5932999325993835,14.710518357806553,True
70,3000000,4,Object 5,517.0,505.0,5,6.5922807141966855,14.601823713364853,True
71,3041666,4,Object 5,515.5,507.0,5,6.624910376138265,14.657434645050701,True
72,3083333,4,Object 5,513.0,505.0,5,6.632235120440921,14.593623614714772,True
73,3125000,4,Object 5,511.5,503.5,5,6.633996585970202,14.546377714787209,True
74,3166666,4,Object 5,511.0,505.0,5,6.652205119992041,14.589525043824741,True
75,3208333,4,Object 5,509.5,504.0,5,6.658394087627368,14.557018088092034,True
76,3250000,4,Object 5,509.0,504.0,5,6.663390228484678,14.555993637579792,True
77,3291666,4,Object 5,507.5,504.0,5,6.678376848065273,14.552920655743492,True
78,3333333,4,Object 5,506.5,502.5,5,6.675202850053761,14.50660915865946,True
79,3375000,4,Object 5,505.5,503.0,5,6.689594103791359,14.519330026119954,True
80,3416666,4,Object 5,505.0,503.5,5,6.698973043851959,14.533060516164793,True
81,3458333,4,Object 5,503.5,502.5,5,6.705212070843475,14.500464301594551,True
82,3500000,4,Object 5,502.0,502.5,5,6.720212615329396,14.49739270562051,True
83,3541666,4,Object 5,500.0,503.0,5,6.74456693830169,14.50806829309365,True
84,3583333,4,Object 5,497.0,503.5,5,6.77887433361712,14.51668441040775,True
85,3625000,4,Object 5,495.0,504.0,5,6.803160261731318,14.527334020838579,True
86,3666666,4,Object 5,493.0,504.5,5,6.827415930616562,14.537970362309748,True
87,3708333,4,Object 5,491.0,505.0,5,6.851641396790207,14.548593459604668,True
88,3750000,4,Object 5,489.0,504.5,5,6.867276363152137,14.529793296358042,True
89,3791666,4,Object 5,487.5,504.5,5,6.882219089034145,14.52672790927459,True
90,3833333,4,Object 5,486.0,504.0,5,6.892888288502041,14.508935435687947,True
91,3875000,4,Object 5,485.0,504.0,5,6.90285208092062,14.506892376347023,True
92,3916666,4,Object 5,484.0,504.0,5,6.912814676463718,14.50484956242346,True
93,3958333,4,Object 5,483.5,504.0,5,6.917795525474355,14.503828247479372,True
94,4000000,4,Object 5,483.5,504.0,5,6.917795525474355,14.503828247479372,True
95,4041666,4,Object 5,484.0,504.0,5,6.912814676463718,14.50484956242346,True
96,4083333,4,Object 5,486.0,504.0,5,6.892888288502041,14.508935435687947,True
97,4125000,4,Object 5,487.0,504.0,5,6.88292329899229,14.510978740490458,True
98,4166666,4,Object 5,489.5,503.5,5,6.853711999580408,14.501346115668989,True
99,4208333,4,Object 5,491.0,504.0,5,6.843051365725795,14.519154415201307,True
100,4250000,4,Object 5,493.0,503.5,5,6.818796154601521,14.508502265108524,True
101,4291666,4,Object 5,494.5,503.5,5,6.80382772217768,14.511570108357493,True
102,4333333,4,Object 5,496.0,503.5,5,6.788856589381863,14.514638505059066,True
103,4375000,4,Object 5,498.0,502.5,5,6.760200822221794,14.489204495158205,True
104,4416666,4,Object 5,499.0,502.0,5,6.745848672738539,14.476465952511045,True
105,4458333,4,Object 5,500.0,502.0,5,6.735846919058409,14.47851302351647,True
106,4500000,4,Object 5,501.0,502.0,5,6.725843960288519,14.480560341169072,True
107,4541666,4,Object 5,502.0,502.0,5,6.715839796211059,14.48260790551343,True
108,4583333,4,Object 5,503.0,502.5,5,6.71021255345374,14.499440374611876,True
109,4625000,4,Object 5,505.0,502.5,5,6.690208815996477,14.503536452557391,True
110,4666666,4,Object 5,506.5,501.5,5,6.666404983842648,14.477025913867084,True
111,4708333,4,Object 5,508.0,501.5,5,6.6513803566563885,14.48009960241133,True
112,4750000,4,Object 5,510.0,502.0,5,6.635763066364176,14.498997306524618,True
113,4791666,4,Object 5,512.0,501.0,5,6.606866494330701,14.473485569207185,True
114,4833333,4,Object 5,514.0,500.5,5,6.582359037625744,14.46275900053887,True
115,4875000,4,Object 5,516.0,500.0,5,6.55782086422933,14.452018987607282,True
116,4916666,4,Object 5,518.0,500.5,5,6.542208344036406,14.470965296095864,True
117,4958333,4,Object 5,520.5,500.5,5,6.517104307541356,14.476096244648314,True
118,5000000,4,Object 5,522.0,500.5,5,6.502038245854684,14.479175557706895,True
119,5041666,4,Object 5,523.5,499.0,5,6.473439586068466,14.437685506374821,True
120,5083333,4,Object 5,525.5,498.5,5,6.448781582437703,14.426907237483091,True
121,5125000,4,Object 5,527.0,499.0,5,6.43821211815353,14.444875529811084,True
122,5166666,4,Object 5,529.0,499.5,5,6.422619501562443,14.463856392915291,True
123,5208333,4,Object 5,531.0,500.5,5,6.411584504001637,14.497663162117279,True
124,5250000,4,Object 5,532.5,499.5,5,6.3873873926060165,14.471050709532884,True
125,5291666,4,Object 5,534.0,499.5,5,6.372283348475911,14.474134921034743,True
126,5333333,4,Object 5,535.5,499.0,5,6.352597530582738,14.462349703447586,True
127,5375000,4,Object 5,537.0,499.5,5,6.342067032279952,14.480305024164247,True
128,5416666,4,Object 5,539.0,500.0,5,6.326509947053448,14.499274097613077,True
129,5458333,4,Object 5,540.0,499.5,5,6.311839740521906,14.4864773684786,True
130,5500000,4,Object 5,542.0,499.5,5,6.2916821121952555,14.490593510393948,True
131,5541666,4,Object 5,543.5,499.0,5,6.271938548285824,14.478812424369234,True
132,5583333,4,Object 5,545.5,499.0,5,6.251761584950685,14.48293059827837,True
133,5625000,4,Object 5,547.0,499.5,5,6.241266676739242,14.500888227793155,True
134,5666666,4,Object 5,548.0,499.5,5,6.2311799253637785,14.502947919511518,True
135,5708333,4,Object 5,549.0,499.0,5,6.216440129898385,14.490139804748791,True
136,5750000,4,Object 5,550.5,499.0,5,6.201297776093254,14.493230400956328,True
137,5791666,4,Object 5,551.0,498.5,5,6.191582352996044,14.47937786093915,True
138,5833333,4,Object 5,552.0,498.0,5,6.176802382630374,14.46654099937896,True
139,5875000,4,Object 5,552.5,498.0,5,6.171747988196232,14.467571653837972,True
140,5916666,4,Object 5,553.0,498.0,5,6.16669328706728,14.468602370835903,True
141,5958333,4,Object 5,554.0,497.5,5,6.151889847453837,14.455751294344973,True
142,6000000,4,Object 5,554.5,497.5,5,6.1468315137897935,14.456782270296786,True
143,6041666,4,Object 5,555.0,497.0,5,6.1370695517675,14.44288558485741,True
144,6083333,4,Object 5,556.0,496.0,5,6.117514026072305,14.41504722730518,True
145,6125000,4,Object 5,557.0,495.5,5,6.102649674044758,14.402137077660857,True
146,6166666,4,Object 5,557.5,495.0,5,6.092842459472449,14.388180428909857,True
147,6208333,4,Object 5,558.0,494.5,5,6.0830246447058185,14.374208695020492,True
148,6250000,4,Object 5,558.0,494.5,5,6.0830246447058185,14.374208695020492,True
149,6291666,4,Object 5,558.0,493.5,5,6.073522686373511,14.344155739854262,True
150,6333333,4,Object 5,558.5,493.0,5,6.0636790709587824,14.330138341427977,True
151,6375000,4,Object 5,558.0,492.5,5,6.064001305512734,14.314041354785184,True
152,6416666,4,Object 5,558.0,492.5,5,6.064001305512734,14.314041354785184,True
153,6458333,4,Object 5,558.0,492.5,5,6.064001305512734,14.314041354785184,True
154,6500000,4,Object 5,558.0,492.5,5,6.064001305512734,14.314041354785184,True
155,6541666,4,Object 5,557.0,492.0,5,6.069414075885672,14.296896779233933,True
156,6583333,4,Object 5,557.0,491.5,5,6.064646704506038,14.281800929768458,True
157,6625000,4,Object 5,557.0,491.5,5,6.064646704506038,14.281800929768458,True
158,6666666,4,Object 5,556.5,492.5,5,6.079263744240198,14.310945218991371,True
159,6708333,4,Object 5,556.0,492.5,5,6.084350602828119,14.309913299700268,True
160,6750000,4,Object 5,556.0,492.5,5,6.084350602828119,14.309913299700268,True
161,6791666,4,Object 5,556.0,492.5,5,6.084350602828119,14.309913299700268,True
162,6833333,4,Object 5,556.5,492.5,5,6.079263744240198,14.310945218991371,True
163,6875000,4,Object 5,557.0,492.5,5,6.074176575177278,14.31197720126538,True
164,6916666,4,Object 5,557.0,492.0,5,6.069414075885672,14.296896779233933,True
165,6958333,4,Object 5,558.0,491.5,5,6.054460442511483,14.283865351271382,True
166,7000000,4,Object 5,559.0,490.5,5,6.034701512002125,14.255692478835577,True
167,7041666,4,Object 5,559.5,490.0,5,6.0248059539849566,14.241583097076944,True
168,7083333,4,Object 5,559.5,489.5,5,6.0200052096049825,14.226425626658669,True
169,7125000,4,Object 5,560.0,490.0,5,6.0197031514520445,14.242615790133566,True
170,7166666,4,Object 5,559.5,489.0,5,6.015199540664957,14.211252607844692,True
171,7208333,4,Object 5,559.0,488.0,5,6.010686957328152,14.179826940646347,True
172,7250000,4,Object 5,557.0,487.0,5,6.021519878833822,14.145240125830915,True
173,7291666,4,Object 5,553.5,485.5,5,6.042930070049074,14.092209863036109,True
174,7333333,4,Object 5,552.0,485.5,5,6.05830016705183,14.08911273092408,True
175,7375000,4,Object 5,548.0,486.0,5,6.104049588237159,14.096140449879023,True
176,7416666,4,Object 5,544.5,486.5,5,6.1446170791179,14.104188675693065,True
177,7458333,4,Object 5,545.5,478.0,5,6.05284195569675,13.844533398986751,True
178,7500000,4,Object 5,544.0,477.5,5,6.063489690263819,13.825897692119085,True
179,7541666,4,Object 5,545.0,478.0,5,6.058002624678542,13.843501109457812,True
180,7583333,4,Object 5,547.0,478.0,5,6.037358031632689,13.847630651055159,True
181,7625000,4,Object 5,547.5,479.0,5,6.041887203173424,13.87969222083368,True
182,7666666,4,Object 5,548.0,479.0,5,6.036730582596128,13.880724720148612,True
183,7708333,4,Object 5,547.5,478.5,5,6.037044154282643,13.864185746535407,True
184,7750000,4,Object 5,547.0,477.0,5,6.027652455853626,13.816537114481639,True
185,7791666,4,Object 5,545.0,477.0,5,6.048319673524895,13.812407141692402,True
186,7833333,4,Object 5,543.0,475.0,5,6.049600832458609,13.745895429330876,True
187,7875000,4,Object 5,542.0,473.5,5,6.045381036605721,13.696873026320164,True
188,7916666,4,Object 5,541.0,472.5,5,6.0460203255593825,13.663421434012008,True
189,7958333,4,Object 5,540.5,471.5,5,6.04146645721524,13.630936525840653,True
190,8000000,4,Object 5,540.5,471.5,5,6.04146645721524,13.630936525840653,True
191,8041666,4,Object 5,540.5,473.0,5,6.056073174687714,13.678090893909687,True
192,8083333,4,Object 5,538.5,472.5,5,6.071962184920248,13.658260671052009,True
193,8125000,4,Object 5,536.0,474.0,5,6.112395355728359,13.700159056193622,True
194,8166666,4,Object 5,534.0,475.0,5,6.14272084286546,13.727324070284723,True
195,8208333,4,Object 5,534.0,477.0,5,6.1618978582029404,13.789710578486252,True
196,8250000,4,Object 5,534.0,478.0,5,6.171456568787012,13.820806896956821,True
197,8291666,4,Object 5,534.0,478.0,5,6.171456568787012,13.820806896956821,True
198,8333333,4,Object 5,533.0,479.5,5,6.196047028824621,13.86526951490319,True
199,8375000,4,Object 5,532.0,481.0,5,6.2205582853360175,13.909588922998237,True
200,8416666,4,Object 5,532.0,482.0,5,6.230015874695041,13.94042946223293,True
201,8458333,4,Object 5,532.0,482.5,5,6.234737356804674,13.955825886069956,True
202,8500000,4,Object 5,531.5,483.5,5,6.249287003398627,13.985541211554017,True
203,8541666,4,Object 5,530.5,485.0,5,6.27360981405329,14.029481386187006,True
204,8583333,4,Object 5,529.5,485.5,5,6.2885120433425055,14.042724175633715,True
205,8625000,4,Object 5,529.0,486.0,5,6.298291621235346,14.056981019021539,True
206,8666666,4,Object 5,528.0,486.0,5,6.30850234554002,14.054922524543066,True
207,8708333,4,Object 5,527.0,486.0,5,6.318711817400835,14.052864282558808,True
208,8750000,4,Object 5,525.5,487.0,5,6.343312606581726,14.080303677174813,True
209,8791666,4,Object 5,525.0,487.5,5,6.3530449818052706,14.094514690943148,True
210,8833333,4,Object 5,525.0,487.5,5,6.3530449818052706,14.094514690943148,True
211,8875000,4,Object 5,524.5,488.5,5,6.367389116829725,14.123918858297419,True
212,8916666,4,Object 5,524.5,488.0,5,6.362766789229355,14.108710273828459,True
213,8958333,4,Object 5,524.5,487.5,5,6.358139722956639,14.093486097972452,True
214,9000000,4,Object 5,525.0,487.0,5,6.348410414790884,14.079274960449766,True
215,9041666,4,Object 5,525.5,487.5,5,6.347949928703533,14.09554334689446,True
216,9083333,4,Object 5,526.0,487.5,5,6.342854563622777,14.096572065832179,True
217,9125000,4,Object 5,527.0,487.0,5,6.32801730799254,14.083390205507719,True
218,9166666,4,Object 5,527.0,487.5,5,6.332662897409581,14.098629692689972,True
219,9208333,4,Object 5,527.0,487.5,5,6.332662897409581,14.098629692689972,True
220,9250000,4,Object 5,527.0,487.5,5,6.332662897409581,14.098629692689972,True
221,9291666,4,Object 5,526.0,488.0,5,6.347489886312318,14.111796058120316,True
222,9333333,4,Object 5,526.0,488.0,5,6.347489886312318,14.111796058120316,True
223,9375000,4,Object 5,525.5,488.0,5,6.352582498925869,14.110767400407903,True
224,9416666,4,Object 5,525.5,488.0,5,6.352582498925869,14.110767400407903,True
225,9458333,4,Object 5,526.0,488.0,5,6.347489886312318,14.111796058120316,True
226,9500000,4,Object 5,526.5,488.5,5,6.3470302869762705,14.12803311677194,True
227,9541666,4,Object 5,526.5,489.0,5,6.351658868699723,14.143225885655617,True
228,9583333,4,Object 5,526.5,489.0,5,6.351658868699723,14.143225885655617,True
229,9625000,4,Object 5,525.5,489.0,5,6.361833412858059,14.14116875473016,True
230,9666666,4,Object 5,526.0,488.5,5,6.352120461438382,14.12700445777885,True
231,9708333,4,Object 5,525.0,489.0,5,6.366920218429373,14.140140283587895,True
232,9750000,4,Object 5,524.0,489.5,5,6.381703026158074,14.15326106573391,True
233,9791666,4,Object 5,523.0,489.5,5,6.39186897654902,14.151204688109559,True
234,9833333,4,Object 5,523.0,489.5,5,6.39186897654902,14.151204688109559,True
235,9875000,4,Object 5,523.0,490.0,5,6.396468913724261,14.166366830045002,True
236,9916666,4,Object 5,522.5,491.0,5,6.410728994955465,14.195616748170709,True
237,9958333,4,Object 5,523.0,491.0,5,6.405654692789414,14.196644653560318,True
238,10000000,4,Object 5,523.0,491.0,5,6.405654692789414,14.196644653560318,True
239,10041666,4,Object 5,523.0,491.0,5,6.405654692789414,14.196644653560318,True
0,83333,5,Object 6,992.5,514.5,6,1.8351912378696889,15.880487496234974,True
1,125000,5,Object 6,993.0,516.0,6,1.8507933787304447,15.924495278995867,True
2,166666,5,Object 6,994.0,517.0,6,1.8542028106517001,15.955205402110137,True
3,208333,5,Object 6,993.5,519.5,6,1.8939630846043005,16.025221902769243,True
4,250000,5,Object 6,994.5,522.5,6,1.9247878404104222,16.112229938029465,True
5,291666,5,Object 6,994.0,526.5,6,1.9845617904040664,16.223467329147244,True
6,333333,5,Object 6,991.0,530.0,6,2.062856488362935,16.314519521328613,True
7,375000,5,Object 6,990.5,533.0,6,2.108247181229778,16.396499066248907,True
8,416666,5,Object 6,989.0,537.5,6,2.1834754379811594,16.516917456092152,True
9,458333,5,Object 6,986.0,540.0,6,2.247031442181859,16.578671013863126,True
10,500000,5,Object 6,984.0,542.0,6,2.2935692381174997,16.62869724860119,True
11,541666,5,Object 6,983.0,542.5,6,2.310247932438013,16.640094686295143,True
12,583333,5,Object 6,981.5,542.0,6,2.318956229228966,16.6233164660328,True
13,625000,5,Object 6,978.0,541.5,6,2.347983082707466,16.602221271095722,True
14,666666,5,Object 6,978.5,540.0,6,2.3233518042200125,16.562521687318878,True
15,708333,5,Object 6,976.0,539.0,6,2.335735610217683,16.529888978399473,True
16,750000,5,Object 6,973.0,538.5,6,2.3597544497042753,16.509786010461962,True
17,791666,5,Object 6,973.0,538.0,6,2.3532340183712783,16.496124712423843,True
18,833333,5,Object 6,968.0,537.5,6,2.3976528969193014,16.471692094916733,True
19,875000,5,Object 6,964.0,537.5,6,2.438387643652845,16.46309061256398,True
20,916666,5,Object 6,961.0,538.0,6,2.4753870889634686,16.470320280700708,True
21,958333,5,Object 6,959.0,538.0,6,2.495728911584437,16.466023138022248,True
22,1000000,5,Object 6,957.0,538.0,6,2.5160658752872513,16.461727021774156,True
23,1041666,5,Object 6,956.5,537.5,6,2.5147128180994835,16.446973913830885,True
24,1083333,5,Object 6,955.5,538.0,6,2.5313154104465063,16.458505607961808,True
25,1125000,5,Object 6,955.0,538.5,6,2.5428198942411555,16.471097886524554,True
26,1166666,5,Object 6,954.0,539.0,6,2.559388708294543,16.482603546923873,True
27,1208333,5,Object 6,953.5,538.0,6,2.5516438752306567,16.454211287082146,True
28,1250000,5,Object 6,953.0,537.5,6,2.5503078299022577,16.439457729481678,True
29,1291666,5,Object 6,954.0,538.5,6,2.552978665306449,16.468950983295382,True
30,1333333,5,Object 6,953.5,538.0,6,2.5516438752306567,16.454211287082146,True
31,1375000,5,Object 6,954.0,536.5,6,2.5272743157079267,16.414204038684467,True
32,1416666,5,Object 6,956.0,536.0,6,2.50045864453244,16.40477965165529,True
33,1458333,5,Object 6,959.0,536.5,6,2.47635888017004,16.42494625157756,True
34,1500000,5,Object 6,962.5,536.0,6,2.4342111107213102,16.418750785231495,True
35,1541666,5,Object 6,966.0,536.0,6,2.3985180058682447,16.426278207113697,True
36,1583333,5,Object 6,971.0,535.5,6,2.3409597508987754,16.423306724373504,True
37,1625000,5,Object 6,976.5,535.0,6,2.2781973217176734,16.421407626494112,True
38,1666666,5,Object 6,980.5,536.0,6,2.2504870838549498,16.45749687543051,True
39,1708333,5,Object 6,984.0,534.5,6,2.1948552694321344,16.42381797271781,True
40,1750000,5,Object 6,989.5,535.0,6,2.145181031150863,16.449436219622708,True
41,1791666,5,Object 6,995.5,534.0,6,2.0703301344007343,16.43487004570628,True
42,1833333,5,Object 6,998.5,533.5,6,2.0328279046649533,16.427572016900978,True
43,1875000,5,Object 6,1002.0,532.5,6,1.983381381241433,16.407539491310786,True
44,1916666,5,Object 6,1004.0,531.0,6,1.942475009112706,16.370366018666783,True
45,1958333,5,Object 6,1004.0,530.0,6,1.9288824994000275,16.342630421819273,True
46,2000000,5,Object 6,1007.0,528.5,6,1.8774444817411222,16.30741742810228,True
47,2041666,5,Object 6,1009.0,530.0,6,1.877298032969839,16.35345405866033,True
48,2083333,5,Object 6,1010.0,529.5,6,1.8601370551651137,16.341732270300962,True
49,2125000,5,Object 6,1010.0,529.5,6,1.8601370551651137,16.341732270300962,True
50,2166666,5,Object 6,1012.0,529.0,6,1.8326222277011608,16.332163746817454,True
51,2208333,5,Object 6,1013.0,528.5,6,1.8154154249322005,16.320415888023927,True
52,2250000,5,Object 6,1011.0,529.0,6,1.8429566311334915,16.329997199216184,True
53,2291666,5,Object 6,1013.0,527.0,6,1.7947601540736513,16.278587189953928,True
54,2333333,5,Object 6,1014.0,527.0,6,1.78440060982533,16.280755281133345,True
55,2375000,5,Object 6,1014.5,527.0,6,1.7792203669350377,16.281839425247068,True
56,2416666,5,Object 6,1013.5,526.5,6,1.7826786348745625,16.265700127417052,True
57,2458333,5,Object 6,1011.5,525.0,6,1.7826928748827724,16.219364014289734,True
58,2500000,5,Object 6,1011.5,524.0,6,1.7688486254764406,16.191292827397316,True
59,2541666,5,Object 6,1010.5,523.5,6,1.7723121750033028,16.175066609905112,True
60,2583333,5,Object 6,1010.5,525.0,6,1.79307200840227,16.217195571449807,True
